PP Z 1062/1 WHITE LAMPA WISZĄCA;https://www.pp-design.pl/image,offer,478,1963,1000,750,0.JPG|https://www.pp-design.pl/image,offer,478,242,1000,750,0.jpg|https://www.pp-design.pl/image,offer,478,1200,1000,750,0.png|https://www.pp-design.pl/image,offer,478,1395,1000,750,0.png|https://www.pp-design.pl/image,offer,478,1483,1000,750,0.png;454.00 PLN;Lampa wisząca wykonana z metalu, materiału oraz przezroczystego szkła. Możliwość ukierunkowania abażuru w dowolną stronę stanowi ciekawą opcję i zwiększa możliwości aranżacyjne. Lampa ma klasyczny design w kształcie trapezu oraz stonowany odcień, przez co wpasuje się w duży przekrój wnętrz. Będzie stanowiła subtelną dekorację, jednocześnie otulając wnętrze pięknym rozproszonym światłem. Z kolei jakość oraz estetykę wykonania docenią nawet najbardziej wymagający użytkownicy. Lampa występuje w pełnej gamie modeli: kinkiet, zwis pojedynczy mały, zwis pojedynczy duży, żyrandol trójramienny, żyrandol pięcioramienny, lampa stołowa oraz lampa podłogowa.Abażury dostępne są w kolorze szarym oraz białym.;Lampy wiszące;MATERIAŁ:Metal, materiał, szkło|KOLOR:Chrom, biały, przezroczysty|WYMIARY:śr.420xH1500mm (wysokość do wyregulowania)|NAPIĘCIE ZASILANIA:230V 50Hz|TRZONEK:E27|ŹRÓDŁO ŚWIATŁA:Żarówka klasyczna 230V 1x60W, CFL 230V, LED 230V (brak w komplecie)|STOPIEŃ SZCZELNOŚCI:IP20
PP Z 1062/1 MINI GREY LAMPA WISZĄCA;https://www.pp-design.pl/image,offer,476,1961,1000,750,0.JPG|https://www.pp-design.pl/image,offer,476,668,1000,750,0.jpg;363.00 PLN;Lampa wisząca wykonana z metalu, materiału oraz przezroczystego szkła. Możliwość ukierunkowania abażuru w dowolną stronę stanowi ciekawą opcję i zwiększa możliwości aranżacyjne. Lampa ma klasyczny design w kształcie trapezu oraz stonowany odcień, przez co wpasuje się w duży przekrój wnętrz. Będzie stanowiła subtelną dekorację, jednocześnie otulając wnętrze pięknym rozproszonym światłem. Z kolei jakość oraz estetykę wykonania docenią nawet najbardziej wymagający użytkownicy. Lampa występuje w pełnej gamie modeli: kinkiet, zwis pojedynczy mały, zwis pojedynczy duży, żyrandol trójramienny, żyrandol pięcioramienny, lampa stołowa oraz lampa podłogowa.Abażury dostępne są w kolorze szarym oraz białym.;Lampy wiszące;MATERIAŁ:Metal, materiał, szkło|KOLOR:Chrom, szary, przezroczysty|WYMIARY:śr.300xH1500mm (wysokość do wyregulowania)|NAPIĘCIE ZASILANIA:230V 50Hz|TRZONEK:E27|ŹRÓDŁO ŚWIATŁA:Żarówka klasyczna 230V 1x60W, CFL 230V, LED 230V (brak w komplecie)|STOPIEŃ SZCZELNOŚCI:IP20
PP Z 1062/1 GREY LAMPA WISZĄCA;https://www.pp-design.pl/image,offer,475,1960,1000,750,0.JPG|https://www.pp-design.pl/image,offer,475,241,1000,750,0.jpg;454.00 PLN;Lampa wisząca wykonana z metalu, materiału oraz przezroczystego szkła. Możliwość ukierunkowania abażuru w dowolną stronę stanowi ciekawą opcję i zwiększa możliwości aranżacyjne. Lampa ma klasyczny design w kształcie trapezu oraz stonowany odcień, przez co wpasuje się w duży przekrój wnętrz. Będzie stanowiła subtelną dekorację, jednocześnie otulając wnętrze pięknym rozproszonym światłem. Z kolei jakość oraz estetykę wykonania docenią nawet najbardziej wymagający użytkownicy. Dostępne wersje: kinkiet, zwis pojedynczy mały, zwis pojedynczy duży, żyrandol trójramienny oraz żyrandol pięcioramienny.Lampa występuje z abażurami w kolorze szarym oraz białym.;Lampy wiszące;MATERIAŁ:Metal, materiał, szkło|KOLOR:Chrom, szary, przezroczysty|WYMIARY:śr.420xH1500mm (wysokość do wyregulowania)|NAPIĘCIE ZASILANIA:230V 50Hz|TRZONEK:E27|ŹRÓDŁO ŚWIATŁA:Żarówka klasyczna 230V 1x60W, CFL 230V, LED 230V (brak w komplecie)|STOPIEŃ SZCZELNOŚCI:IP20
PP Z 1076/1B LAMPA WISZĄCA;https://www.pp-design.pl/image,offer,486,248,1000,750,0.jpg;235.00 PLN;Lampa wisząca wykonana z chromowanego metalu oraz materiałowego abażuru w kolorze beżowym. Stanowi ciekawą dekorację wnętrza, wychodząc na pierwszy plan. Jednocześnie jej stonowany kolor sprawia, że lampa nie narzuca się swoim designem. Idealna jako oświetlenie salonu, sprawdzi się również w sypialni. Wysoka jakość wykonania oraz dbałość o szczegóły docenią nawet najbardziej wymagający użytkownicy. Dostępna w wersji wiszącej oraz kinkietu.Dostępne kolory abażuru to beżowy oraz czerwony.W sprzedaży dostępne także dedykowane żarówki.;Lampy wiszące;MATERIAŁ:Metal, materiał|KOLOR:Chrom, beżowy|WYMIARY:śr.450xH1100mm (możliwość wyregulowania)|NAPIĘCIE ZASILANIA:230V 50Hz|TRZONEK:E27|ŹRÓDŁO ŚWIATŁA:Żarówka klasyczna 230V 1x60W, CFL 230V, LED 230V (brak w komplecie)|STOPIEŃ SZCZELNOŚCI:IP20
PP Z 2010/4CH LAMPA WISZĄCA UFO DUŻE 60CM;https://www.pp-design.pl/image,offer,523,1969,1000,750,0.JPG|https://www.pp-design.pl/image,offer,523,267,1000,750,0.jpg;899.00 PLN;Lampa wisząca zaprojektowana tak, by zachwycać swoim designem i funkcjonalnością. Duży, przepięny klosz z połyskującą obudową idealnie wkomponuje się w eleganckie wnętrza w stylu glamour, gdzie będzie stanowić nieoczywistą ozdobę, skupiając na sobie uwagę i zapadając w pamięć. Obudowa lampy wykonana została z chromowanego metalu, od spodu zdobi ją matowy klosz. Idealna jako oświetlenie głównie lub np. oświetlenie stołu, otuli całe wnętrze pięknym, rozproszonym światłem. Jakość wykonania oraz dbałość o szczegóły docenią nawet najbardziej wymagający użytkownicy. Idealna jako oświetlenie główne lub np. oświetlenie stołu. Lampy dostępne w średnicach 50 i 60 cm. Dostępne w postaci wiszącej oraz plafonu w kolorach: chrom lub biały. ;Lampy wiszące;MATERIAŁ:Metal, szkło|KOLOR:Chrom, matowy|WYMIARY:śr.600xH1200mm (wysokość do wyregulowania)|NAPIĘCIE ZASILANIA:230V 50Hz|TRZONEKS:E27|ŹRÓDŁO ŚWIATŁA:Żarówka klasyczna 230V 4x60W, CFL 230V, LED 230V (brak w komplecie)|STOPIEŃ SZCZELNOŚCI:IP20
PP Z 9006/M LAMPA WISZĄCA LED 1600lm = 120W;https://www.pp-design.pl/image,offer,556,1973,1000,750,0.JPG|https://www.pp-design.pl/image,offer,556,290,1000,750,0.jpg;1570.00 PLN;Lampa wisząca LED o ciekawym, futurystycznym designie i klasycznym odcieniu, będzie stanowić oryginalny dodatek do każdego wnętrza. Idealnie sprawdzi się jako oświetlenie główne, dając jasne mocne światło, które dokładnie doświetli każdy szczegół pomieszczenia. Łatwa do utrzymania w czystości, wykonana z dużą dbałością o szczegóły i estetykę, które docenią najbardziej wymagający użytkownicy.Dostępne średnice 60 oraz 80 cm.;Lampy wiszące;MATERIAŁ:Aluminium, tworzywo sztuczne|KOLOR:Biały, biały|WYMIARY:śr.600xH502|NAPIĘCIE ZASILANIA:230V 50Hz|TRZONEK:BRAK|ŹRÓDŁO ŚWIATŁA:LED 1x25W|BARWA ŚWIATŁA:3000K|STRUMIEŃ ŚWIETLNY:1600lm|STOPIEŃ SZCZELNOŚCI:IP20
PP Z 9006/L LAMPA WISZĄCA LED 2300lm = 180W;https://www.pp-design.pl/image,offer,555,1972,1000,750,0.JPG|https://www.pp-design.pl/image,offer,555,288,1000,750,0.jpg|https://www.pp-design.pl/image,offer,555,1169,1000,750,0.png;1860.00 PLN;Lampa wisząca LED o ciekawym, futurystycznym designie i klasycznym odcieniu, będzie stanowić oryginalny dodatek do każdego wnętrza. Idealnie sprawdzi się jako oświetlenie główne, dając jasne mocne światło, które dokładnie doświetli każdy szczegół pomieszczenia. Łatwa do utrzymania w czystości, wykonana z dużą dbałością o szczegóły i estetykę, które docenią najbardziej wymagający użytkownicy.Dostępne średnice: 60 oraz 80 cm.;Lampy wiszące;MATERIAŁ:Aluminium, tworzywo sztuczne|KOLOR:Biały, biały|WYMIARY:śr.800xH755|NAPIĘCIE ZASILANIA:230V 50Hz|TRZONEK:BRAK|ŹRÓDŁO ŚWIATŁA:LED 1x35W|STRUMIEŃ ŚWIETLNY:2300lm|BARWA ŚWIATŁA:3000K|STOPIEŃ SZCZELNOŚCI:IP20
PP Z 9100/M LAMPA WISZĄCA LED 35W 2300lm = 180W - WYPRZEDAŻ;https://www.pp-design.pl/image,offer,558,1975,1000,750,0.JPG|https://www.pp-design.pl/image,offer,558,293,1000,750,0.jpg|https://www.pp-design.pl/image,offer,558,875,1000,750,0.png;"2296.00 PLN
1357.00 PLN";Lampa wisząca LED o ciekawym, futurystycznym designie i klasycznym odcieniu, będzie stanowić oryginalny dodatek do każdego wnętrza. Idealnie sprawdzi się jako oświetlenie główne, dając jasne mocne światło, które dokładnie doświetli każdy szczegół pomieszczenia. Łatwa do utrzymania w czystości, wykonana z dużą dbałością o szczegóły i estetykę, które docenią najbardziej wymagający użytkownicy.Dostępne średnice 65 oraz 85 cm.;Lampy wiszące;MATERIAŁ:Aluminium, tworzywo sztuczne|KOLOR:Ecru, biały|WYMIARY:śr.650xH1200mm (wysokość do wyregulowania)|NAPIĘCIE ZASILANIA:230V 50Hz|TRZONEK:BRAK|ŹRÓDŁO ŚWIATŁA:LED 1x35W|BARWA ŚWIATŁA:3000K|STRUMIEŃ ŚWIETLNY:2300lm|STOPIEŃ SZCZELNOŚCI:IP20
PP Z 9100/L LAMPA WISZĄCA LED 65W 4200lm = 350W;https://www.pp-design.pl/image,offer,557,1974,1000,750,0.JPG|https://www.pp-design.pl/image,offer,557,292,1000,750,0.jpg|https://www.pp-design.pl/image,offer,557,1180,1000,750,0.png;3696.00 PLN;Lampa wisząca LED o ciekawym, futurystycznym designie i klasycznym odcieniu, będzie stanowić oryginalny dodatek do każdego wnętrza. Idealnie sprawdzi się jako oświetlenie główne, dając jasne mocne światło, które dokładnie doświetli każdy szczegół pomieszczenia. Łatwa do utrzymania w czystości, wykonana z dużą dbałością o szczegóły i estetykę, które docenią najbardziej wymagający użytkownicy.Dostępne średnice 65 oraz 85 cm.;Lampy wiszące;MATERIAŁ:Aluminium, tworzywo sztuczne|KOLOR:Ecru, biały|WYMIARY:śr.850xH1200mm (wysokość do wyregulowania)|NAPIĘCIE ZASILANIA:230V 50Hz|TRZONEK:BRAK|ŹRÓDŁO ŚWIATŁA:LED 1x65W|BARWA ŚWIATŁA:3000K|STRUMIEŃ ŚWIETLNY:4200lm|STOPIEŃ SZCZELNOŚCI:IP20
LM Z FLAT 53W LAMPA WISZĄCA LED 3400lm = 250W;https://www.pp-design.pl/image,offer,23,708,1000,750,0.jpg|https://www.pp-design.pl/image,offer,23,689,1000,750,0.JPG|https://www.pp-design.pl/image,offer,23,690,1000,750,0.JPG|https://www.pp-design.pl/image,offer,23,1167,1000,750,0.png|https://www.pp-design.pl/image,offer,23,1484,1000,750,0.png;998.00 PLN;Lampa wisząca LED. Zastosowane wysokiej jakości oraz efektywności wymienne źródło światła LED. Bardzo długa żywotność źródła światła. Wykonana z aluminium oraz szkła akrylowego. Jej minimalistyczny design nada lekkości i eleganckiego akcentu każdemu wnętrzu. Idealnie nadaje się do salonów, sypialni, kuchni oraz korytarzy. Lampa dostępna w postaci plafonu oraz wiszącej. W wielkościach: śr. 60 oraz 80 cm. Atuty:DesignEnergooszczędnośćDuża ilość światłaWbudowane źródło światła LEDWbudowany zasilacz LEDJakość wykonania;Lampy wiszące;MATERIAŁ:Aluminium, metal, tworzywo sztuczne|KOLOR:Biały, biały|WYMIARY:śr.600xH1500 mm (możliwość wyregulowania)|NAPIĘCIE ZASILANIA:230V 50Hz|TRZONEK:BRAK|ŹRÓDŁO ŚWIATŁA:LED 1x53W|STRUMIEŃ ŚWIETLNY:3400lm|STOPIEŃ SZCZELNOŚCI:IP20
LM Z FLAT 70W LAMPA WISZĄCA LED 4500lm = 350W;https://www.pp-design.pl/image,offer,24,709,1000,750,0.jpg|https://www.pp-design.pl/image,offer,24,692,1000,750,0.JPG|https://www.pp-design.pl/image,offer,24,693,1000,750,0.JPG|https://www.pp-design.pl/image,offer,24,1001,1000,750,0.png|https://www.pp-design.pl/image,offer,24,1380,1000,750,0.png;1750.00 PLN;Lampa wisząca LED. Zastosowane wysokiej jakości oraz efektywności wymienne źródło światła LED. Bardzo długa żywotność źródła światła. Wykonana z aluminium oraz szkła akrylowego. Jej minimalistyczny design nada lekkości i eleganckiego akcentu każdemu wnętrzu. Idealnie nadaje się do salonów, sypialni, kuchni oraz korytarzy. Lampa dostępna w postaci plafonu oraz wiszącej. W wielkościach: śr. 60 oraz 80 cm. Atuty:DesignEnergooszczędnośćDuża ilość światłaWbudowane źródło światła LEDWbudowany zasilacz LEDJakość wykonania;Lampy wiszące;MATERIAŁ:Aluminium, metal, tworzywo sztuczne|WYMIARY:śr.800xH1500 mm (możliwość wyregulowania)|NAPIĘCIE ZASILANIA:230V 50Hz|TRZONEK:BRAK|ŹRÓDŁO ŚWIATŁA:LED 1x70W|STRUMIEŃ ŚWIETLNY:4500lm|STOPIEŃ SZCZELNOŚCI:IP20
LM DOME P S CPR LAMPA WISZĄCA MIEDŹ;https://www.pp-design.pl/image,offer,575,202,1000,750,0.jpg|https://www.pp-design.pl/image,offer,575,990,1000,750,0.jpg|https://www.pp-design.pl/image,offer,575,993,1000,750,0.jpg|https://www.pp-design.pl/image,offer,575,991,1000,750,0.jpg|https://www.pp-design.pl/image,offer,575,992,1000,750,0.jpg|https://www.pp-design.pl/image,offer,575,837,1000,750,0.png|https://www.pp-design.pl/image,offer,575,999,1000,750,0.png|https://www.pp-design.pl/image,offer,575,1146,1000,750,0.png|https://www.pp-design.pl/image,offer,575,1363,1000,750,0.png|https://www.pp-design.pl/image,offer,575,1441,1000,750,0.png;"820.00 PLN
383.00 PLN";Lampa wisząca firmy Light&More z ekskluzywnej serii Premium. Wyjątkowy design i bardzo wysoka jakość. Wykonana z metalu lakierowanego na kolor miedziany. Idealna jako oświetlenie stołu lub wyspy nada niesamowitego klimatu tym wnętrzom i pozwoli rozpieszczać wzrok swoim niepowtarzalnym charakterem. W sprzedaży dostępne także dedykowane do lampy żarówki LED. WYPRZEDAŻ !Wcześniej: 820 złTeraz: 395 złCeny wyprzedażowe obowiązują do wyczerpania stanów magazynowych.;Lampy wiszące;MATERIAŁ:Metal|KOLOR:Miedziany|WYMIARY:śr.235xH1700mm (regulowana)|NAPIĘCIE ZASILANIA:230V 50Hz|TRZONEK:G9|ŻARÓWKA:Żarówka halogenowa 230V 1x40W (w komplecie), LED 230V|STOPIEŃ SZCZELNOŚCI:IP20
PP Z 420/1 LAMPA WISZĄCA - WYPRZEDAŻ;https://www.pp-design.pl/image,offer,618,1979,1000,750,0.JPG|https://www.pp-design.pl/image,offer,618,593,1000,750,0.jpg|https://www.pp-design.pl/image,offer,618,644,1000,750,0.JPG|https://www.pp-design.pl/image,offer,618,645,1000,750,0.JPG|https://www.pp-design.pl/image,offer,618,996,1000,750,0.png|https://www.pp-design.pl/image,offer,618,1160,1000,750,0.png;365.00 PLN;Lampa wisząca wykonana z czarnego materiału oraz chromowanego metalu z motywem kwiatów zdobiącym klosz. Bardzo stonowana, jednocześnie szykowna. Pięknie dostosuje się do wnętrz eleganckich, jak również tych rustykanlnych, utkanych z jasnych, ciepłych faktur i pastelowych barw, w których króluje swobodny, swojski klimat. Daje piękne, ciepłe światło, tym samym subtelnie otulając i rozświetlając salon czy sypialnię, nadając niepowtarzalnego uroku. Przy tym ma duże walory funkcjonalne: jakość wykonania oraz dbałość o szczegóły, które zadowolą najbardziej wymagających użytkowników. W sprzedaży dostępne także dedykowane żarówki.;Lampy wiszące;MATERIAŁ:Materiał, metal|KOLOR:Czarno-biały, chrom|WYMIARY:śr.420xH1500mm (możliwość wyregulowania)|NAPIĘCIE ZASILANIA:230V 50Hz|TRZONEK:E27|ŹRÓDŁO ŚWIATŁA:Żarówka klasyczna 230V 1x60W, CFL 230V, LED 230V (brak w komplecie)|STOPIEŃ SZCZELNOŚCI:IP20
PP Z 2828 LAMPA WISZĄCA;https://www.pp-design.pl/image,offer,551,758,1000,750,0.jpg|https://www.pp-design.pl/image,offer,551,755,1000,750,0.JPG|https://www.pp-design.pl/image,offer,551,757,1000,750,0.JPG|https://www.pp-design.pl/image,offer,551,1164,1000,750,0.png;360.00 PLN;Lampa wisząca wykonana z metalu lakierowanego na kolor biały oraz piaskowanego szkła. Futurysrtyczny design, a jednoczesnie skromna forma i oszczędność to główne cechy wyróżniające tą oryginalną lampę. Doskonale zagra ona z wnętrzami nowoczesnymi, w których czuć ducha wybuslimowanego minimalizmu i jednocześnie tam, gdzie prostota spotyka się z nieoczywistością, tworząc harmonijny duet, który będzie zachwycał miłośników stylowych wykończeń. Dodatkowo wysoka jakośc wykonania oraz dbałość o szczegóły sprawią, że lampę tę docenią nawet najbardziej wymagający użytkownicy. W komplecie żarówka energooszczędna o mocy 40W będąca odpowiednikiem 200W.W sprzedaży dostępne także dedykowane żarówki.;Lampy wiszące;MATERIAŁ:Metal, szkło|KOLOR:Biały, matowy|WYMIARY:śr.480xH1500 (do wyregulowania)|NAPIĘCIE ZASILANIA:230V 50Hz|TRZONEK:2GX13|ŻARÓWKA:CFL 230V 1x40W 2700K (w komplecie)|STOPIEŃ SZCZELNOŚCI:IP20
PP Z 1092/2-21 LAMPA WISZĄCA;https://www.pp-design.pl/image,offer,488,249,1000,750,0.jpg|https://www.pp-design.pl/image,offer,488,250,1000,750,0.jpg;450.00 PLN;Lampa wisząca wykonana z ciemnozielonego tworzywa, akrylowego klosza szkła oraz chromowanego metalu. Elegancka o prostej formie idealnie sprawdzi się nad stołem jadalnianym lub biurkiem do pracy. Nie narzuca się swoim designem, zamiast tego subtelnie wtapia się w otoczenie. Daje stonowane światło, którze perfekcyjnie doświetla wybrane miejsca, a jakość jej wykonania i dbałość o szczegóły docenią nawet najbardziej wymagający użykownicy. ;Lampy wiszące;MATERIAŁ:Tworzywo, metal|KOLOR:Ciemnozielony, chrom|WYMIARY:900xH120mm (wysokość do wyregulowania)|NAPIĘCIE ZASILANIA:230V 50Hz|TRZONEK:T5|ŹRÓDŁO ŚWIATŁA:Świetlówka T5 2x21W, LED 230V (brak w komplecie)|STOPIEŃ SZCZELNOŚCI:IP20
PP Z 1095/4 LAMPA WISZĄCA;https://www.pp-design.pl/image,offer,493,255,1000,750,0.jpg;480.00 PLN;Lampa wisząca wykonana z białego tworzywa oraz chromowanego metalu. Zdecydowanie lubi skupiać na sobie całą swoją uwagę, będąc centralnym punktem przykuwającym wzrok w każdym wnętrzu. Doskonale wpasuje się w luksusowy, kochający przepych styl glamour, a jej funkcjonalność sprawia, że świetnie sprawdzi się nad stołem jadalnianym lub wyspą kuchenną, zwłaszcza w kuchniach łączonych z salonem. Pięknie rozświetla każdy zakamarek wnętrza, otujaląc je ciepłym, przytulnym światłem. Estetyka wykonania oraz dbałość o szczegóły zadowolą nawet najbardziej wymagających użytkowników.  W sprzedaży dostępne także dedykowane żarówki.;Lampy wiszące;MATERIAŁ:Tworzywo sztuczne, metal|KOLOR:Biały, chrom|WYMIARY:800x115xH120mm (wysokość do wyregulowania)|NAPIĘCIE ZASILANIA:230V 50Hz|TRZONEK:G9|ŹRÓDŁO ŚWIATŁA:Żarówka haogenowa 230V 4x33W, LED 230V|STOPIEŃ SZCZELNOŚCI:IP20
LM COCKTAIL P WH LAMPA WISZĄCA;https://www.pp-design.pl/image,offer,8,474,1000,750,0.jpg|https://www.pp-design.pl/image,offer,8,475,1000,750,0.jpg|https://www.pp-design.pl/image,offer,8,476,1000,750,0.jpg|https://www.pp-design.pl/image,offer,8,963,1000,750,0.jpg|https://www.pp-design.pl/image,offer,8,1030,1000,750,0.png|https://www.pp-design.pl/image,offer,8,1759,1000,750,0.png;"990.00 PLN
431.00 PLN";Lampa wisząca firmy PP Design z ekskluzywnej serii Premium. Designerski wygląd i bardzo wysoka jakość. Wykonana z białego szkła oraz chromowanego metalu. Doskonale nadaje się jako lampa nad stół lub wyspę. Idealna do kuchni oraz salonów, każdemu z tych wnętrzy nada niepowtarzalnego klimatu. W sprzedaży posiadamy także dedykowane do lampy żarówki LED. WYPRZEDAŻ !Wcześniej: 990 złTeraz: 445 złCeny wyprzedażowe obowiązują do wyczerpania stanów magazynowych.;Lampy wiszące;MATERIAŁ:Szkło, Metal|KOLOR:Biały, Chrom|WYMIARY:śr.260xH1700mm (regulowana)|NAPIĘCIE ZASILANIA:230V 50Hz|TRZONEK:E27 230V|ŻARÓWKA:Żarówka klasyczna 230V 1x100W, CFL 230V, LED 230V (brak w komplecie)|STOPIEŃ SZCZELNOŚCI:IP20
PP Z 012/Black LAMPA WISZĄCA;https://www.pp-design.pl/image,offer,456,235,1000,750,0.jpg|https://www.pp-design.pl/image,offer,456,760,1000,750,0.jpg|https://www.pp-design.pl/image,offer,456,869,1000,750,0.png|https://www.pp-design.pl/image,offer,456,1005,1000,750,0.png|https://www.pp-design.pl/image,offer,456,1481,1000,750,0.png;1160.00 PLN;"Nowoczesna lampa wisząca wykonana z metalu lakierowanego na kolor czarny. Idealna do wnętrz w stylu LOFT.
Regulowana długość zwisu - max. 150cm. Wysoka jakość wykonania!W sprzedaży dostępne także dedykowane żarówki.";Lampy wiszące;MATERIAŁ:Metal|KOLOR:Czarny|WYMIARY:śr.500xH1500mm (wysokość do wyregulowania)|NAPIĘCIE ZASILANIA:230V 50Hz|TRZONEK:E27|ŹRÓDŁO ŚWIATŁA:Żarówka klasyczna 1x100W, CFL 230V, LED 230V (brak w komplecie)|STOPIEŃ SZCZELNOŚCI:IP20
PP B 2040 OYSTER (ostrygowy) LAMPA STOŁOWA;https://www.pp-design.pl/image,offer,162,1941,1000,750,0.jpg|https://www.pp-design.pl/image,offer,162,96,1000,750,0.jpg|https://www.pp-design.pl/image,offer,162,1016,1000,750,0.png;429.00 PLN;Lampa stołowa wykonana z chromowanego metalu oraz materiału w kolorze czarnym. Możliwość regulacji abażuru w płaszczyźnie poziomej pozwala na wygodę w użytkowaniu i oświetlaniu wybranych przestrzeni. Zastosowany trzonek nadaje klasycznej lampie oryginalnego charakteru, dzięki czemu lampa zapada w pamięć i subtelnie ożywia pomieszczenie. Lampy posiadają pełną gamę modeli:kinkiet,żyrandol trójramienny,żyrandol pięcioramienny,lampa podłogowalampa stołowa.Występują z abażurami w kolorze ostrygowym oraz czarnym.;Lampy stołowe;MATERIAŁ:Metal, materiał|KOLOR:Chrom, ostrygowy|WYMIARY:śr.450x450-750xH670mm (regulacja w płaszczyźnie poziomej)|NAPIĘCIE ZASILANIA:230V 50Hz|TRZONEK:E27|ŹRÓDŁO ŚWIATŁA:Żarówka klasyczna 230V 1x60W, CFL 230V, LED 230V (brak w komplecie)|STOPIEŃ SZCZELNOŚCI:IP20
PP B 2040 BLACK LAMPA STOŁOWA;https://www.pp-design.pl/image,offer,161,1940,1000,750,0.jpg|https://www.pp-design.pl/image,offer,161,95,1000,750,0.jpg|https://www.pp-design.pl/image,offer,161,836,1000,750,0.png|https://www.pp-design.pl/image,offer,161,1480,1000,750,0.png;429.00 PLN;Lampa stołowa wykonana z chromowanego metalu oraz materiału w kolorze czarnym. Możliwość regulacji abażuru w płaszczyźnie poziomej pozwala na wygodę w użytkowaniu i oświetlaniu wybranych przestrzeni. Zastosowany trzonek nadaje klasycznej lampie oryginalnego charakteru, dzięki czemu lampa zapada w pamięć i subtelnie ożywia pomieszczenie. Lampy posiadają pełną gamę modeli:kinkiet,żyrandol trójramienny,żyrandol pięcioramienny,lampa podłogowalampa stołowa.Występują z abażurami w kolorze ostrygowym oraz czarnym.;Lampy stołowe;MATERIAŁ:Metal, materiał|KOLOR:Chrom, czarny|WYMIARY:śr.450x450-750xH670mm (regulacja w płaszczyźnie poziomej)|NAPIĘCIE ZASILANIA:230V 50Hz|TRZONEK:E27|ŻARÓWKA:Żarówka klasyczna 230V 1x60W, CFL 230V, LED 230V (brak w komplecie)|STOPIEŃ SZCZELNOŚCI:IP20
PP B 8001 WH LAMPA BIURKOWA LED 6W = 50W;https://www.pp-design.pl/image,offer,165,1942,1000,750,0.jpg|https://www.pp-design.pl/image,offer,165,97,1000,750,0.jpg|https://www.pp-design.pl/image,offer,165,1003,1000,750,0.png;"389.00 PLN
242.00 PLN";Stylowa lampa stołowa wykonana z metalu lakierowanego na kolor biały. Możliwość regulacji wysokości położenia oraz ukierunkowania punktu świecenia. Wykonana w technologii LED. Minimalistyczny design i funkcjonalność sprawiają, że lampa ta odnajdzie się na każdym biurku, idealnie doświetlając miejsce pracy. ;Lampy stołowe;MATERIAŁ:Metal|KOLOR:Biały|WYMIARY:890xH394mm|NAPIĘCIE ZASILANIA:230V 50Hz|TRZONEK:BRAK|ŹRÓDŁO ŚWIATŁA:LED 230V 1x6W|STOPIEŃ SZCZELNOŚCI:IP20
PP 1080 BK TRACK REFLEKTOR SZYNOWY PAR16 GU10;https://www.pp-design.pl/image,offer,954,2975,1000,750,0.jpg;295.00 PLN;Reflektor do trójfazowego systemu szynoprzewodowego wykonany z aluminium lakierowanego na kolor czarny na żarówkę typu PAR16. Możliwość przełączania pomiędzy trzema fazami. Regulowany w dowolnym kierunku. Estetyczne wykonanie oraz dbałość o szczegóły. Doskonale nadaje się jako oświetlanie pokoju, kuchni, garderoby lub jako doświetlenie miejsca.Dostępny kolor biały oraz czarny. W sprzedaży dostępne także dedykowane do oprawy żarówki LED.;Lampy szynowe;MATERIAŁ:Aluminium|KOLOR:Czarny|NAPIĘCIE ZASILANIA:230V 50Hz|TRZONEK:GU10|ŻARÓWKA:1xPAR16 LED 230V (brak w komplecie)|STOPIEŃ SZCZELNOŚCI:IP20
PP 1080 WH TRACK REFLEKTOR SZYNOWY PAR16 GU10;https://www.pp-design.pl/image,offer,953,2974,1000,750,0.jpg;295.00 PLN;Reflektor do trójfazowego systemu szynoprzewodowego wykonany z aluminium lakierowanego na kolor biały na żarówkę typu PAR16. Możliwość przełączania pomiędzy trzema fazami. Regulowany w dowolnym kierunku. Estetyczne wykonanie oraz dbałość o szczegóły. Doskonale nadaje się jako oświetlanie pokoju, kuchni, garderoby lub jako doświetlenie miejsca.Dostępny kolor biały oraz czarny. W sprzedaży dostępne także dedykowane do oprawy żarówki LED.;Lampy szynowe;MATERIAŁ:Aluminium|KOLOR:Biały|WYMIARY:śr.90xH180mm|NAPIĘCIE ZASILANIA:230V 50Hz|TRZONEK:GU10|ŻARÓWKA:1xPAR16 LED 230V (brak w komplecie)|STOPIEŃ SZCZELNOŚCI:IP20
PP 302 BK B.P. TRACK REFLEKTOR SZYNOWY PAR16 GU10;https://www.pp-design.pl/image,offer,952,2976,1000,750,0.jpg;265.00 PLN;Reflektor do trójfazowego systemu szynoprzewodowego wykonany z aluminium lakierowanego na kolor czarny na żarówkę typu PAR16. Możliwość przełączania pomiędzy trzema fazami. Regulowany w dowolnym kierunku. Estetyczne wykonanie oraz dbałość o szczegóły. Doskonale nadaje się jako oświetlanie pokoju, kuchni, garderoby lub jako doświetlenie miejsca.Dostępny kolor biały oraz czarny. W sprzedaży dostępne także dedykowane do oprawy żarówki LED.;Lampy szynowe;MATERIAŁ:Aluminium|KOLOR:Czarny|WYMIARY:śr.60xH200mm|NAPIĘCIE ZASILANIA:230V 50Hz|TRZONEK:GU10|ŻARÓWKA:1xPAR16 LED 230V (brak w komplecie)|STOPIEŃ SZCZELNOŚCI:IP20
